72582,LKN,40.86,-115.73,1608.0,846.0,-3.29999,-9.29999,1608.0,0.0,0.0
72582,LKN,40.86,-115.73,1608.0,1000.0,--,--,209.0,--,--
72582,LKN,40.86,-115.73,1608.0,925.0,--,--,-358.0,--,--
72582,LKN,40.86,-115.73,1608.0,850.0,--,--,1553.0,--,--
72582,LKN,40.86,-115.73,1608.0,700.0,1.20001,-14.8,3129.0,11.9989,325.0
72582,LKN,40.86,-115.73,1608.0,500.0,-13.7,-42.7,5770.0,25.9977,310.0
72582,LKN,40.86,-115.73,1608.0,400.0,-24.7,-53.7,7440.0,30.9972,280.0
72582,LKN,40.86,-115.73,1608.0,300.0,-41.9,-62.9,9460.0,37.9966,285.0
72582,LKN,40.86,-115.73,1608.0,250.0,-52.9,-60.9,10660.0,43.9961,285.0
72582,LKN,40.86,-115.73,1608.0,200.0,-62.3,-73.3,12070.0,57.9949,285.0
72582,LKN,40.86,-115.73,1608.0,150.0,-66.5,-77.5,13800.0,38.9965,325.0
72582,LKN,40.86,-115.73,1608.0,100.0,-68.7,-86.7,16280.0,29.9973,330.0
72582,LKN,40.86,-115.73,1608.0,70.0,-65.3,-86.3,18420.0,28.9974,305.0
72582,LKN,40.86,-115.73,1608.0,50.0,-65.5,-89.5,20480.0,22.998,340.0
72582,LKN,40.86,-115.73,1608.0,30.0,-57.9,-89.9,23630.0,15.9986,10.0
72582,LKN,40.86,-115.73,1608.0,20.0,-57.3,-89.3,26170.0,4.99956,45.0
72456,TOP,39.07,-95.62,270.0,991.0,-12.9,-16.2,270.0,2.99973,295.0
72456,TOP,39.07,-95.62,270.0,1000.0,--,--,196.0,--,--
72456,TOP,39.07,-95.62,270.0,925.0,-12.3,-20.3,795.0,27.9975,335.0
72456,TOP,39.07,-95.62,270.0,850.0,-17.5,-22.5,1435.0,32.9971,325.0
72456,TOP,39.07,-95.62,270.0,700.0,-20.5,-34.5,2881.0,70.9937,315.0
72456,TOP,39.07,-95.62,270.0,500.0,-32.1,-64.1,5320.0,89.992,315.0
72456,TOP,39.07,-95.62,270.0,400.0,-37.3,-55.3,6880.0,107.99,315.0
72456,TOP,39.07,-95.62,270.0,300.0,-50.5,-59.5,8810.0,114.99,320.0
72456,TOP,39.07,-95.62,270.0,250.0,-55.7,-68.7,9980.0,109.99,315.0
72456,TOP,39.07,-95.62,270.0,200.0,-51.1,-81.1,11420.0,93.9917,310.0
72456,TOP,39.07,-95.62,270.0,150.0,-54.5,-87.5,13280.0,96.9914,300.0
72456,TOP,39.07,-95.62,270.0,100.0,-57.3,-89.3,15870.0,64.9942,305.0
72456,TOP,39.07,-95.62,270.0,70.0,-58.3,-89.3,18140.0,52.9953,295.0
72456,TOP,39.07,-95.62,270.0,50.0,-57.1,-89.1,20270.0,48.9957,290.0
72456,TOP,39.07,-95.62,270.0,30.0,-57.3,-89.3,23520.0,10.999,265.0
72456,TOP,39.07,-95.62,270.0,20.0,-53.7,-86.7,26090.0,27.9975,280.0
72456,TOP,39.07,-95.62,270.0,10.0,-48.3,-82.3,30590.0,25.9977,270.0
65503,DFFD,12.35,-1.51,306.0,974.0,30.0,--,306.0,5.99947,60.0
65503,DFFD,12.35,-1.51,306.0,1000.0,--,--,--,--,--
65503,DFFD,12.35,-1.51,306.0,925.0,26.0,--,758.0,10.999,65.0
65503,DFFD,12.35,-1.51,306.0,850.0,21.4,-25.6,1493.0,7.99929,300.0
65503,DFFD,12.35,-1.51,306.0,700.0,10.6,-9.39999,3141.0,6.99938,300.0
65503,DFFD,12.35,-1.51,306.0,500.0,-5.69998,-24.7,5850.0,1.99982,175.0
65503,DFFD,12.35,-1.51,306.0,400.0,-15.9,-34.9,7570.0,32.9971,230.0
65503,DFFD,12.35,-1.51,306.0,300.0,-32.7,-50.7,9650.0,45.9959,230.0
65503,DFFD,12.35,-1.51,306.0,250.0,-42.9,-52.9,10890.0,53.9952,230.0
65503,DFFD,12.35,-1.51,306.0,200.0,-53.9,-70.9,12350.0,61.9945,225.0
65503,DFFD,12.35,-1.51,306.0,150.0,-65.7,-83.7,14140.0,50.9955,225.0
65503,DFFD,12.35,-1.51,306.0,100.0,-78.3,-94.3,16560.0,41.9963,225.0
72672,RIW,43.06,-108.48,1703.0,830.0,-7.89999,-11.1,1703.0,0.0,0.0
72672,RIW,43.06,-108.48,1703.0,1000.0,--,--,213.0,--,--
72672,RIW,43.06,-108.48,1703.0,925.0,--,--,-340.0,--,--
72672,RIW,43.06,-108.48,1703.0,850.0,--,--,1511.0,--,--
72672,RIW,43.06,-108.48,1703.0,700.0,-6.29999,-15.3,3043.0,15.9986,335.0
72672,RIW,43.06,-108.48,1703.0,500.0,-16.9,-26.9,5620.0,62.9944,335.0
72672,RIW,43.06,-108.48,1703.0,400.0,-27.5,-51.5,7260.0,85.9924,330.0
72672,RIW,43.06,-108.48,1703.0,300.0,-43.9,-59.9,9260.0,99.9911,330.0
72672,RIW,43.06,-108.48,1703.0,250.0,-53.1,-70.1,10460.0,108.99,325.0
72672,RIW,43.06,-108.48,1703.0,200.0,-63.7,-74.7,11850.0,105.991,325.0
72672,RIW,43.06,-108.48,1703.0,150.0,-67.5,-78.5,13590.0,91.9918,330.0
72672,RIW,43.06,-108.48,1703.0,100.0,-63.3,-88.3,16070.0,73.9934,320.0
72672,RIW,43.06,-108.48,1703.0,70.0,-60.3,-91.3,18280.0,39.9965,325.0
72672,RIW,43.06,-108.48,1703.0,50.0,-64.9,-94.9,20340.0,47.9957,310.0
72672,RIW,43.06,-108.48,1703.0,30.0,-58.7,-89.7,23520.0,25.9977,355.0
72672,RIW,43.06,-108.48,1703.0,20.0,-56.9,-88.9,26090.0,6.99938,270.0
72672,RIW,43.06,-108.48,1703.0,10.0,-50.1,-84.1,30550.0,19.9982,335.0
72672,RIW,43.06,-108.48,1703.0,7.0,-43.3,-79.3,32910.0,25.9977,290.0
72214,TLH,30.45,-84.3,53.0,1013.0,0.600006,-2.39999,53.0,4.99956,315.0
72214,TLH,30.45,-84.3,53.0,1000.0,-0.5,-6.5,155.0,15.9986,325.0
72214,TLH,30.45,-84.3,53.0,925.0,3.39999,-21.6,783.0,22.998,315.0
72214,TLH,30.45,-84.3,53.0,850.0,0.200012,-22.8,1464.0,25.9977,295.0
72214,TLH,30.45,-84.3,53.0,700.0,-9.89999,-19.9,2988.0,44.996,280.0
72214,TLH,30.45,-84.3,53.0,500.0,-15.1,-60.1,5570.0,100.991,260.0
72214,TLH,30.45,-84.3,53.0,400.0,-28.9,-50.9,7220.0,115.99,260.0
72214,TLH,30.45,-84.3,53.0,300.0,-39.1,-68.1,9210.0,137.988,255.0
72214,TLH,30.45,-84.3,53.0,250.0,-48.7,-69.7,10430.0,140.988,250.0
72214,TLH,30.45,-84.3,53.0,200.0,-55.7,-78.7,11880.0,137.988,255.0
72214,TLH,30.45,-84.3,53.0,150.0,-56.7,-88.7,13720.0,130.988,255.0
72214,TLH,30.45,-84.3,53.0,100.0,-70.3,-98.3,16200.0,108.99,250.0
72214,TLH,30.45,-84.3,53.0,70.0,-66.1,-95.1,18350.0,70.9937,260.0
72214,TLH,30.45,-84.3,53.0,50.0,-62.5,-92.5,20420.0,46.9958,245.0
72214,TLH,30.45,-84.3,53.0,30.0,-57.7,-89.7,23620.0,54.9951,250.0
72214,TLH,30.45,-84.3,53.0,20.0,-54.1,-87.1,26210.0,46.9958,270.0
72214,TLH,30.45,-84.3,53.0,10.0,-48.7,-82.7,30750.0,56.9949,250.0
72528,BUF,42.93,-78.73,215.0,982.0,-10.1,-12.1,215.0,6.99938,180.0
72528,BUF,42.93,-78.73,215.0,1000.0,--,--,77.0,--,--
72528,BUF,42.93,-78.73,215.0,925.0,-12.5,-14.1,676.0,29.9973,220.0
72528,BUF,42.93,-78.73,215.0,850.0,-17.3,-17.9,1316.0,25.9977,245.0
72528,BUF,42.93,-78.73,215.0,700.0,-25.3,-33.3,2747.0,39.9965,240.0
72528,BUF,42.93,-78.73,215.0,500.0,-38.9,-45.9,5130.0,53.9952,235.0
72528,BUF,42.93,-78.73,215.0,400.0,-46.9,-55.9,6630.0,64.9942,235.0
72528,BUF,42.93,-78.73,215.0,300.0,-53.3,-64.3,8500.0,78.993,225.0
72528,BUF,42.93,-78.73,215.0,250.0,-50.1,-64.1,9680.0,89.992,230.0
72528,BUF,42.93,-78.73,215.0,200.0,-46.9,-64.9,11150.0,78.993,225.0
72528,BUF,42.93,-78.73,215.0,150.0,-49.7,-72.7,13050.0,73.9934,235.0
72528,BUF,42.93,-78.73,215.0,100.0,-51.9,-78.9,15690.0,65.9941,240.0
72528,BUF,42.93,-78.73,215.0,70.0,-53.1,-83.1,18000.0,59.9947,250.0
72528,BUF,42.93,-78.73,215.0,50.0,-55.7,-86.7,20170.0,46.9958,245.0
72528,BUF,42.93,-78.73,215.0,30.0,-56.7,-88.7,23410.0,47.9957,260.0
72528,BUF,42.93,-78.73,215.0,20.0,-58.1,-89.1,25980.0,37.9966,240.0
72528,BUF,42.93,-78.73,215.0,10.0,-53.5,-86.5,30430.0,25.9977,250.0
72528,BUF,42.93,-78.73,215.0,7.0,-50.9,-84.9,32730.0,83.9925,275.0
72469,DNR,39.75,-104.87,1625.0,839.0,-7.29999,-9.19999,1625.0,2.99973,220.0
72469,DNR,39.75,-104.87,1625.0,1000.0,--,--,200.0,--,--
72469,DNR,39.75,-104.87,1625.0,925.0,--,--,-330.0,--,--
72469,DNR,39.75,-104.87,1625.0,850.0,--,--,1505.0,--,--
72469,DNR,39.75,-104.87,1625.0,700.0,-7.69998,-20.7,3033.0,44.996,300.0
72469,DNR,39.75,-104.87,1625.0,500.0,-19.7,-25.7,5590.0,71.9936,330.0
72469,DNR,39.75,-104.87,1625.0,400.0,-30.1,-38.1,7210.0,86.9923,330.0
72469,DNR,39.75,-104.87,1625.0,300.0,-44.3,-60.3,9200.0,114.99,335.0
72469,DNR,39.75,-104.87,1625.0,250.0,-54.1,-67.1,10390.0,122.989,335.0
72469,DNR,39.75,-104.87,1625.0,200.0,-61.9,-74.9,11800.0,107.99,330.0
72469,DNR,39.75,-104.87,1625.0,150.0,-61.7,-77.7,13580.0,77.9931,310.0
72469,DNR,39.75,-104.87,1625.0,100.0,-63.1,-82.1,16060.0,73.9934,310.0
72469,DNR,39.75,-104.87,1625.0,70.0,-61.3,-83.3,18250.0,53.9952,320.0
72469,DNR,39.75,-104.87,1625.0,50.0,-60.7,-83.7,20340.0,29.9973,315.0
72469,DNR,39.75,-104.87,1625.0,30.0,-60.7,-84.7,23530.0,11.9989,300.0
72469,DNR,39.75,-104.87,1625.0,20.0,-56.9,-82.9,26080.0,16.9985,285.0
72451,DDC,37.77,-99.97,790.0,930.0,-4.5,-9.0,790.0,4.99956,5.0
72451,DDC,37.77,-99.97,790.0,1000.0,--,--,206.0,--,--
72451,DDC,37.77,-99.97,790.0,925.0,-2.69998,-8.69998,832.0,7.99929,10.0
72451,DDC,37.77,-99.97,790.0,850.0,-5.69998,-14.7,1499.0,26.9976,330.0
72451,DDC,37.77,-99.97,790.0,700.0,-12.9,-15.3,3003.0,41.9963,285.0
72451,DDC,37.77,-99.97,790.0,500.0,-23.3,-28.0,5500.0,83.9925,320.0
72451,DDC,37.77,-99.97,790.0,400.0,-31.9,-49.9,7110.0,101.991,320.0
72451,DDC,37.77,-99.97,790.0,300.0,-45.3,-57.3,9090.0,122.989,320.0
72451,DDC,37.77,-99.97,790.0,250.0,-53.1,-65.1,10280.0,125.989,325.0
72451,DDC,37.77,-99.97,790.0,200.0,-58.9,-71.9,11690.0,113.99,320.0
72451,DDC,37.77,-99.97,790.0,150.0,-60.3,-78.3,13480.0,94.9916,300.0
72451,DDC,37.77,-99.97,790.0,100.0,-59.9,-83.9,16010.0,70.9937,310.0
72451,DDC,37.77,-99.97,790.0,70.0,-61.1,-87.1,18230.0,50.9955,300.0
72451,DDC,37.77,-99.97,790.0,50.0,-58.9,-87.9,20330.0,32.9971,290.0
72451,DDC,37.77,-99.97,790.0,30.0,-58.7,-89.7,23540.0,21.998,290.0
72451,DDC,37.77,-99.97,790.0,20.0,-56.5,-88.5,26110.0,26.9976,285.0
